period	stream_id	stream_label	suprathematique	suprathematique_label	isolated	cluster_id	cluster_univ_id	data	pos_y	pos_x	pos_x_t	term	weight	density	parameters
2001_2021	7	chain management - Research limitations/implications	4	chain management - Research limitations/implications	1	2	4	chain management & Research limitations/implications	0.0	0.0	0.0	case study	0.0032763741336111246	0.9719984909535717	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	7	chain management - Research limitations/implications	4	chain management - Research limitations/implications	1	2	4	chain management & Research limitations/implications	0.0	0.0	0.0	Research limitations/implications	0.03379825588441818	0.9719984909535717	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	7	chain management - Research limitations/implications	4	chain management - Research limitations/implications	1	2	4	chain management & Research limitations/implications	0.0	0.0	0.0	research area	0.012245272266333016	0.9719984909535717	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	risk mitigation	0.12053311033843023	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	chain risk management	0.12171892964880521	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	management strategies	0.017960994545036312	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	chain risk	0.12364165760651123	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	disruption risks	0.037571826838661636	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	risk management	0.11122201472399038	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	risk factors	0.05896137834805563	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	chain disruptions	0.10048450010431384	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	natural disasters	0.030069800844031554	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	mitigation strategies	0.12391451934605192	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	risk analysis	0.1139336509345546	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	3	mitigation strategies - chain risk	3	mitigation strategies - chain risk	1	3	3	mitigation strategies & chain risk	0.0	0.0	0.0	risk assessment	0.03998761672155728	0.6891154814397833	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	4	product design - product development	2	product design - product development	1	4	6	product design & product development	0.0	0.0	0.0	product life cycle	0.10788843465342658	0.8906551261799962	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	4	product design - product development	2	product design - product development	1	4	6	product design & product development	0.0	0.0	0.0	product design	0.23655926385828174	0.8906551261799962	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	4	product design - product development	2	product design - product development	1	4	6	product design & product development	0.0	0.0	0.0	product development	0.1938552915638089	0.8906551261799962	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	4	product design - product development	2	product design - product development	1	4	6	product design & product development	0.0	0.0	0.0	product lifecycle	0.17329783349430478	0.8906551261799962	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	4	product design - product development	2	product design - product development	1	4	6	product design & product development	0.0	0.0	0.0	New product development	0.14163070694497262	0.8906551261799962	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	4	product design - product development	2	product design - product development	1	4	6	product design & product development	0.0	0.0	0.0	new products	0.14676846948520544	0.8906551261799962	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	decision support system	0.007485014603785967	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	decision makers	0.03607321071075813	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	Green supplier selection	0.053833339033960814	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	decision support	0.001959172903632177	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	proposed method	0.05599179770264576	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	supplier selection problem	0.07422648486398714	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	performance evaluation	0.011372090615206191	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	Sustainable supplier selection	0.05729286219092071	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	Analytic hierarchy process	0.05442240291184824	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	evaluation laboratory	0.06590611098452255	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	decision making	0.07920164856098778	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	order allocation	0.04304454419639814	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	Analytic network process	0.07173521550609264	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	criteria decision	0.07505128939934087	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	multi-criteria decision	0.06662350436266624	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	supplier selection	0.0704133777518735	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	supplier evaluation	0.07689017805970043	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	data envelopment analysis	0.03498642846965779	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	1	supplier evaluation - decision making	6	supplier evaluation - decision making	1	5	5	supplier evaluation & decision making	0.0	0.0	0.0	fuzzy set theory	0.06349132717201497	0.9440090118406049	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	2	logistics service - service providers	5	logistics service - service providers	1	6	0	logistics service & service providers	0.0	0.0	0.0	logistics service	0.5	0.8740859486944558	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
2001_2021	2	logistics service - service providers	5	logistics service - service providers	1	6	0	logistics service & service providers	0.0	0.0	0.0	service providers	0.5	0.8740859486944558	overl_size:False;computeoptimaldistancethres:True;dist:distributional;het_typ:True;field2:Terms;CDM:louvain;nb_per:1;field1:Terms;k_nearest:99999;top_node:200;distance_mode:cooc;orph:False;time_sp:homogeneous;int-thres:0.27;top_edges:99999;d_thres:0.1;period_size:None;norm:norm
